path,common_name,scientific_name,start_time,end_time,confidence
D:/uwin_sounds/split_audio\WIDE\Jacque_Williamson_-_2021-05-14_17.46.05_-_W05-FZS1\20210419_092400_103.75.wav,American Robin,Turdus migratorius,0,3,0.7881795763969421
D:/uwin_sounds/split_audio\WIDE\Jacque_Williamson_-_2021-05-14_17.46.05_-_W05-FZS1\20210419_092400_113.55.wav,American Robin,Turdus migratorius,3,6,0.6885893940925598
D:/uwin_sounds/split_audio\WIDE\Jacque_Williamson_-_2021-05-14_17.46.05_-_W05-FZS1\20210419_092400_124.15.wav,American Robin,Turdus migratorius,3,6,0.6078189611434937
D:/uwin_sounds/split_audio\WIDE\Jacque_Williamson_-_2021-05-14_17.46.05_-_W05-FZS1\20210419_092400_130.75.wav,American Robin,Turdus migratorius,0,3,0.9685680270195007
D:/uwin_sounds/split_audio\WIDE\Jacque_Williamson_-_2021-05-14_17.46.05_-_W05-FZS1\20210419_092400_134.55.wav,American Robin,Turdus migratorius,0,3,0.535270094871521
D:/uwin_sounds/split_audio\WIDE\Jacque_Williamson_-_2021-05-14_17.46.05_-_W05-FZS1\20210419_092400_14.450000000000001.wav,American Robin,Turdus migratorius,0,3,0.7013822793960571
D:/uwin_sounds/split_audio\WIDE\Jacque_Williamson_-_2021-05-14_17.46.05_-_W05-FZS1\20210419_092400_141.55.wav,American Robin,Turdus migratorius,0,2,0.6339392066001892
D:/uwin_sounds/split_audio\WIDE\Jacque_Williamson_-_2021-05-14_17.46.05_-_W05-FZS1\20210419_092400_148.55.wav,American Robin,Turdus migratorius,0,3,0.9258977770805359
D:/uwin_sounds/split_audio\WIDE\Jacque_Williamson_-_2021-05-14_17.46.05_-_W05-FZS1\20210419_092400_158.45.wav,American Robin,Turdus migratorius,0,3,0.9649736881256104
D:/uwin_sounds/split_audio\WIDE\Jacque_Williamson_-_2021-05-14_17.46.05_-_W05-FZS1\20210419_092400_165.05.wav,American Robin,Turdus migratorius,0,3,0.9114636182785034
D:/uwin_sounds/split_audio\WIDE\Jacque_Williamson_-_2021-05-14_17.46.05_-_W05-FZS1\20210419_092400_168.45.wav,American Robin,Turdus migratorius,3,5,0.5467199683189392
D:/uwin_sounds/split_audio\WIDE\Jacque_Williamson_-_2021-05-14_17.46.05_-_W05-FZS1\20210419_092400_173.85.wav,American Robin,Turdus migratorius,3,6,0.6976034045219421
D:/uwin_sounds/split_audio\WIDE\Jacque_Williamson_-_2021-05-14_17.46.05_-_W05-FZS1\20210419_092400_180.95.wav,American Robin,Turdus migratorius,3,4,0.37878167629241943
D:/uwin_sounds/split_audio\WIDE\Jacque_Williamson_-_2021-05-14_17.46.05_-_W05-FZS1\20210419_092400_185.55.wav,American Robin,Turdus migratorius,0,3,0.8115203380584717
D:/uwin_sounds/split_audio\WIDE\Jacque_Williamson_-_2021-05-14_17.46.05_-_W05-FZS1\20210419_092400_189.25.wav,American Robin,Turdus migratorius,0,3,0.978910505771637
D:/uwin_sounds/split_audio\WIDE\Jacque_Williamson_-_2021-05-14_17.46.05_-_W05-FZS1\20210419_092400_19.650000000000002.wav,American Robin,Turdus migratorius,0,3,0.4677944481372833
D:/uwin_sounds/split_audio\WIDE\Jacque_Williamson_-_2021-05-14_17.46.05_-_W05-FZS1\20210419_092400_194.55.wav,American Robin,Turdus migratorius,0,3,0.29915934801101685
D:/uwin_sounds/split_audio\WIDE\Jacque_Williamson_-_2021-05-14_17.46.05_-_W05-FZS1\20210419_092400_199.55.wav,American Robin,Turdus migratorius,3,6,0.9652952551841736
D:/uwin_sounds/split_audio\WIDE\Jacque_Williamson_-_2021-05-14_17.46.05_-_W05-FZS1\20210419_092400_208.65.wav,American Robin,Turdus migratorius,0,3,0.3229212164878845
D:/uwin_sounds/split_audio\WIDE\Jacque_Williamson_-_2021-05-14_17.46.05_-_W05-FZS1\20210419_092400_213.45.wav,American Robin,Turdus migratorius,0,3,0.5616424083709717
D:/uwin_sounds/split_audio\WIDE\Jacque_Williamson_-_2021-05-14_17.46.05_-_W05-FZS1\20210419_092400_225.05.wav,American Robin,Turdus migratorius,0,3,0.9055963754653931
D:/uwin_sounds/split_audio\WIDE\Jacque_Williamson_-_2021-05-14_17.46.05_-_W05-FZS1\20210419_092400_23.75.wav,American Robin,Turdus migratorius,3,6,0.9780884385108948
D:/uwin_sounds/split_audio\WIDE\Jacque_Williamson_-_2021-05-14_17.46.05_-_W05-FZS1\20210419_092400_230.75.wav,American Robin,Turdus migratorius,0,3,0.7598835825920105
D:/uwin_sounds/split_audio\WIDE\Jacque_Williamson_-_2021-05-14_17.46.05_-_W05-FZS1\20210419_092400_233.95.wav,American Robin,Turdus migratorius,0,3,0.6917778849601746
D:/uwin_sounds/split_audio\WIDE\Jacque_Williamson_-_2021-05-14_17.46.05_-_W05-FZS1\20210419_092400_244.15.wav,American Robin,Turdus migratorius,0,3,0.6111404299736023
D:/uwin_sounds/split_audio\WIDE\Jacque_Williamson_-_2021-05-14_17.46.05_-_W05-FZS1\20210419_092400_255.05.wav,American Robin,Turdus migratorius,0,3,0.6509636640548706
D:/uwin_sounds/split_audio\WIDE\Jacque_Williamson_-_2021-05-14_17.46.05_-_W05-FZS1\20210419_092400_258.25.wav,American Robin,Turdus migratorius,0,3,0.270273357629776
D:/uwin_sounds/split_audio\WIDE\Jacque_Williamson_-_2021-05-14_17.46.05_-_W05-FZS1\20210419_092400_271.95.wav,American Robin,Turdus migratorius,0,2,0.2750062942504883
D:/uwin_sounds/split_audio\WIDE\Jacque_Williamson_-_2021-05-14_17.46.05_-_W05-FZS1\20210419_092400_274.55.wav,Green-winged Teal,Anas crecca,3,4,0.47346925735473633
D:/uwin_sounds/split_audio\WIDE\Jacque_Williamson_-_2021-05-14_17.46.05_-_W05-FZS1\20210419_092400_279.25.wav,American Robin,Turdus migratorius,0,3,0.29156532883644104
D:/uwin_sounds/split_audio\WIDE\Jacque_Williamson_-_2021-05-14_17.46.05_-_W05-FZS1\20210419_092400_284.55.wav,American Robin,Turdus migratorius,0,3,0.8660783767700195
D:/uwin_sounds/split_audio\WIDE\Jacque_Williamson_-_2021-05-14_17.46.05_-_W05-FZS1\20210419_092400_291.55.wav,American Robin,Turdus migratorius,0,3,0.7282694578170776
D:/uwin_sounds/split_audio\WIDE\Jacque_Williamson_-_2021-05-14_17.46.05_-_W05-FZS1\20210419_092400_295.25.wav,American Robin,Turdus migratorius,0,3,0.2569954991340637
D:/uwin_sounds/split_audio\WIDE\Jacque_Williamson_-_2021-05-14_17.46.05_-_W05-FZS1\20210419_092400_31.35.wav,American Robin,Turdus migratorius,0,3,0.6214112639427185
D:/uwin_sounds/split_audio\WIDE\Jacque_Williamson_-_2021-05-14_17.46.05_-_W05-FZS1\20210419_092400_40.85.wav,American Robin,Turdus migratorius,0,3,0.8401751518249512
D:/uwin_sounds/split_audio\WIDE\Jacque_Williamson_-_2021-05-14_17.46.05_-_W05-FZS1\20210419_092400_46.150000000000006.wav,American Robin,Turdus migratorius,0,2,0.5985044836997986
D:/uwin_sounds/split_audio\WIDE\Jacque_Williamson_-_2021-05-14_17.46.05_-_W05-FZS1\20210419_092400_48.35.wav,American Robin,Turdus migratorius,3,6,0.2605358958244324
D:/uwin_sounds/split_audio\WIDE\Jacque_Williamson_-_2021-05-14_17.46.05_-_W05-FZS1\20210419_092400_56.150000000000006.wav,American Robin,Turdus migratorius,0,3,0.7898497581481934
D:/uwin_sounds/split_audio\WIDE\Jacque_Williamson_-_2021-05-14_17.46.05_-_W05-FZS1\20210419_092400_60.45.wav,American Robin,Turdus migratorius,3,6,0.7141004204750061
D:/uwin_sounds/split_audio\WIDE\Jacque_Williamson_-_2021-05-14_17.46.05_-_W05-FZS1\20210419_092400_66.65.wav,American Robin,Turdus migratorius,0,2,0.9419293403625488
D:/uwin_sounds/split_audio\WIDE\Jacque_Williamson_-_2021-05-14_17.46.05_-_W05-FZS1\20210419_092400_73.25.wav,American Robin,Turdus migratorius,3,6,0.4646526277065277
D:/uwin_sounds/split_audio\WIDE\Jacque_Williamson_-_2021-05-14_17.46.05_-_W05-FZS1\20210419_092400_79.85.wav,American Robin,Turdus migratorius,0,3,0.34282755851745605
D:/uwin_sounds/split_audio\WIDE\Jacque_Williamson_-_2021-05-14_17.46.05_-_W05-FZS1\20210419_092400_84.75.wav,American Robin,Turdus migratorius,0,3,0.852593719959259
D:/uwin_sounds/split_audio\WIDE\Jacque_Williamson_-_2021-05-14_17.46.05_-_W05-FZS1\20210419_092400_94.95.wav,American Robin,Turdus migratorius,0,3,0.9506170749664307
D:/uwin_sounds/split_audio\WIDE\Jacque_Williamson_-_2021-05-14_17.46.05_-_W05-FZS1\20210419_092400_98.45.wav,American Robin,Turdus migratorius,3,5,0.2599286735057831
D:/uwin_sounds/split_audio\WIDE\Jacque_Williamson_-_2021-05-14_17.46.05_-_W05-FZS1\20210421_055400_0.wav,Carolina Wren,Thryothorus ludovicianus,0,3,0.8070430755615234
D:/uwin_sounds/split_audio\WIDE\Jacque_Williamson_-_2021-05-14_17.46.05_-_W05-FZS1\20210421_055400_104.65.wav,Carolina Wren,Thryothorus ludovicianus,0,3,0.9557351469993591
D:/uwin_sounds/split_audio\WIDE\Jacque_Williamson_-_2021-05-14_17.46.05_-_W05-FZS1\20210421_055400_11.050000000000002.wav,Carolina Wren,Thryothorus ludovicianus,0,3,0.9543687105178833
D:/uwin_sounds/split_audio\WIDE\Jacque_Williamson_-_2021-05-14_17.46.05_-_W05-FZS1\20210421_055400_110.25.wav,Carolina Wren,Thryothorus ludovicianus,0,3,0.9573634266853333
D:/uwin_sounds/split_audio\WIDE\Jacque_Williamson_-_2021-05-14_17.46.05_-_W05-FZS1\20210421_055400_114.75.wav,Carolina Wren,Thryothorus ludovicianus,0,3,0.4535520374774933
D:/uwin_sounds/split_audio\WIDE\Jacque_Williamson_-_2021-05-14_17.46.05_-_W05-FZS1\20210421_055400_121.85000000000001.wav,Carolina Wren,Thryothorus ludovicianus,0,2,0.49347975850105286
D:/uwin_sounds/split_audio\WIDE\Jacque_Williamson_-_2021-05-14_17.46.05_-_W05-FZS1\20210421_055400_128.75.wav,Carolina Wren,Thryothorus ludovicianus,0,3,0.8391021490097046
D:/uwin_sounds/split_audio\WIDE\Jacque_Williamson_-_2021-05-14_17.46.05_-_W05-FZS1\20210421_055400_133.25.wav,Carolina Wren,Thryothorus ludovicianus,3,6,0.5804403424263
D:/uwin_sounds/split_audio\WIDE\Jacque_Williamson_-_2021-05-14_17.46.05_-_W05-FZS1\20210421_055400_139.75.wav,Carolina Wren,Thryothorus ludovicianus,3,6,0.9480868577957153
D:/uwin_sounds/split_audio\WIDE\Jacque_Williamson_-_2021-05-14_17.46.05_-_W05-FZS1\20210421_055400_149.15.wav,Carolina Wren,Thryothorus ludovicianus,0,3,0.9501845240592957
D:/uwin_sounds/split_audio\WIDE\Jacque_Williamson_-_2021-05-14_17.46.05_-_W05-FZS1\20210421_055400_153.85.wav,Carolina Wren,Thryothorus ludovicianus,3,6,0.9442768692970276
D:/uwin_sounds/split_audio\WIDE\Jacque_Williamson_-_2021-05-14_17.46.05_-_W05-FZS1\20210421_055400_163.45.wav,Carolina Wren,Thryothorus ludovicianus,0,3,0.796879231929779
D:/uwin_sounds/split_audio\WIDE\Jacque_Williamson_-_2021-05-14_17.46.05_-_W05-FZS1\20210421_055400_169.15.wav,Carolina Wren,Thryothorus ludovicianus,3,5,0.4249492883682251
D:/uwin_sounds/split_audio\WIDE\Jacque_Williamson_-_2021-05-14_17.46.05_-_W05-FZS1\20210421_055400_17.150000000000002.wav,Carolina Wren,Thryothorus ludovicianus,0,1,0.2726787030696869
D:/uwin_sounds/split_audio\WIDE\Jacque_Williamson_-_2021-05-14_17.46.05_-_W05-FZS1\20210421_055400_174.75.wav,Carolina Wren,Thryothorus ludovicianus,3,6,0.9525896310806274
D:/uwin_sounds/split_audio\WIDE\Jacque_Williamson_-_2021-05-14_17.46.05_-_W05-FZS1\20210421_055400_184.05.wav,Carolina Wren,Thryothorus ludovicianus,0,3,0.9783992171287537
D:/uwin_sounds/split_audio\WIDE\Jacque_Williamson_-_2021-05-14_17.46.05_-_W05-FZS1\20210421_055400_192.05.wav,Carolina Wren,Thryothorus ludovicianus,0,2,0.9559416770935059
D:/uwin_sounds/split_audio\WIDE\Jacque_Williamson_-_2021-05-14_17.46.05_-_W05-FZS1\20210421_055400_194.95.wav,Carolina Chickadee,Poecile carolinensis,0,3,0.3085186779499054
D:/uwin_sounds/split_audio\WIDE\Jacque_Williamson_-_2021-05-14_17.46.05_-_W05-FZS1\20210421_055400_200.35.wav,Carolina Wren,Thryothorus ludovicianus,3,6,0.8558109998703003
D:/uwin_sounds/split_audio\WIDE\Jacque_Williamson_-_2021-05-14_17.46.05_-_W05-FZS1\20210421_055400_209.15.wav,Carolina Wren,Thryothorus ludovicianus,3,6,0.9571627974510193
D:/uwin_sounds/split_audio\WIDE\Jacque_Williamson_-_2021-05-14_17.46.05_-_W05-FZS1\20210421_055400_217.15.wav,Carolina Wren,Thryothorus ludovicianus,0,2,0.5598910450935364
D:/uwin_sounds/split_audio\WIDE\Jacque_Williamson_-_2021-05-14_17.46.05_-_W05-FZS1\20210421_055400_219.75.wav,Carolina Wren,Thryothorus ludovicianus,3,6,0.4842102825641632
D:/uwin_sounds/split_audio\WIDE\Jacque_Williamson_-_2021-05-14_17.46.05_-_W05-FZS1\20210421_055400_226.15.wav,Carolina Wren,Thryothorus ludovicianus,3,6,0.9481093287467957
D:/uwin_sounds/split_audio\WIDE\Jacque_Williamson_-_2021-05-14_17.46.05_-_W05-FZS1\20210421_055400_23.25.wav,Carolina Wren,Thryothorus ludovicianus,0,3,0.5730398893356323
D:/uwin_sounds/split_audio\WIDE\Jacque_Williamson_-_2021-05-14_17.46.05_-_W05-FZS1\20210421_055400_234.25.wav,Carolina Wren,Thryothorus ludovicianus,0,3,0.3211791217327118
D:/uwin_sounds/split_audio\WIDE\Jacque_Williamson_-_2021-05-14_17.46.05_-_W05-FZS1\20210421_055400_241.05.wav,Carolina Wren,Thryothorus ludovicianus,0,3,0.9171226620674133
D:/uwin_sounds/split_audio\WIDE\Jacque_Williamson_-_2021-05-14_17.46.05_-_W05-FZS1\20210421_055400_246.65.wav,Carolina Wren,Thryothorus ludovicianus,0,3,0.8710020780563354
D:/uwin_sounds/split_audio\WIDE\Jacque_Williamson_-_2021-05-14_17.46.05_-_W05-FZS1\20210421_055400_249.65.wav,Carolina Wren,Thryothorus ludovicianus,3,6,0.5198303461074829
D:/uwin_sounds/split_audio\WIDE\Jacque_Williamson_-_2021-05-14_17.46.05_-_W05-FZS1\20210421_055400_256.95.wav,Carolina Wren,Thryothorus ludovicianus,0,3,0.8974904417991638
D:/uwin_sounds/split_audio\WIDE\Jacque_Williamson_-_2021-05-14_17.46.05_-_W05-FZS1\20210421_055400_263.85.wav,Carolina Wren,Thryothorus ludovicianus,3,6,0.5010814666748047
D:/uwin_sounds/split_audio\WIDE\Jacque_Williamson_-_2021-05-14_17.46.05_-_W05-FZS1\20210421_055400_278.75.wav,Carolina Chickadee,Poecile carolinensis,0,3,0.9051910042762756
D:/uwin_sounds/split_audio\WIDE\Jacque_Williamson_-_2021-05-14_17.46.05_-_W05-FZS1\20210421_055400_31.35.wav,Carolina Wren,Thryothorus ludovicianus,3,5,0.9394286274909973
D:/uwin_sounds/split_audio\WIDE\Jacque_Williamson_-_2021-05-14_17.46.05_-_W05-FZS1\20210421_055400_4.550000000000001.wav,White-throated Sparrow,Zonotrichia albicollis,0,3,0.3696107864379883
D:/uwin_sounds/split_audio\WIDE\Jacque_Williamson_-_2021-05-14_17.46.05_-_W05-FZS1\20210421_055400_43.25.wav,Carolina Wren,Thryothorus ludovicianus,0,3,0.43074238300323486
D:/uwin_sounds/split_audio\WIDE\Jacque_Williamson_-_2021-05-14_17.46.05_-_W05-FZS1\20210421_055400_48.55.wav,Carolina Wren,Thryothorus ludovicianus,0,3,0.8596107959747314
D:/uwin_sounds/split_audio\WIDE\Jacque_Williamson_-_2021-05-14_17.46.05_-_W05-FZS1\20210421_055400_54.85.wav,Carolina Wren,Thryothorus ludovicianus,0,3,0.7500172853469849
D:/uwin_sounds/split_audio\WIDE\Jacque_Williamson_-_2021-05-14_17.46.05_-_W05-FZS1\20210421_055400_59.35.wav,Carolina Wren,Thryothorus ludovicianus,3,6,0.4870743155479431
D:/uwin_sounds/split_audio\WIDE\Jacque_Williamson_-_2021-05-14_17.46.05_-_W05-FZS1\20210421_055400_65.45.wav,Carolina Wren,Thryothorus ludovicianus,3,6,0.7154781818389893
D:/uwin_sounds/split_audio\WIDE\Jacque_Williamson_-_2021-05-14_17.46.05_-_W05-FZS1\20210421_055400_71.45.wav,Carolina Chickadee,Poecile carolinensis,0,2,0.31252700090408325
D:/uwin_sounds/split_audio\WIDE\Jacque_Williamson_-_2021-05-14_17.46.05_-_W05-FZS1\20210421_055400_73.85.wav,Carolina Wren,Thryothorus ludovicianus,0,3,0.6944599151611328
D:/uwin_sounds/split_audio\WIDE\Jacque_Williamson_-_2021-05-14_17.46.05_-_W05-FZS1\20210421_055400_79.05.wav,Carolina Wren,Thryothorus ludovicianus,3,6,0.3751787543296814
D:/uwin_sounds/split_audio\WIDE\Jacque_Williamson_-_2021-05-14_17.46.05_-_W05-FZS1\20210421_055400_90.25.wav,Carolina Wren,Thryothorus ludovicianus,0,3,0.9654238224029541
D:/uwin_sounds/split_audio\WIDE\Jacque_Williamson_-_2021-05-14_17.46.05_-_W05-FZS1\20210421_055400_95.05.wav,Carolina Wren,Thryothorus ludovicianus,3,6,0.8817945122718811
D:/uwin_sounds/split_audio\WIDE\Jacque_Williamson_-_2021-05-14_17.46.05_-_W05-FZS1\20210422_062400_0.wav,American Robin,Turdus migratorius,0,3,0.4678969383239746
D:/uwin_sounds/split_audio\WIDE\Jacque_Williamson_-_2021-05-14_17.46.05_-_W05-FZS1\20210422_062400_104.45.wav,Carolina Chickadee,Poecile carolinensis,3,6,0.8540351986885071
D:/uwin_sounds/split_audio\WIDE\Jacque_Williamson_-_2021-05-14_17.46.05_-_W05-FZS1\20210422_062400_110.75.wav,American Goldfinch,Spinus tristis,0,3,0.3516967296600342
D:/uwin_sounds/split_audio\WIDE\Jacque_Williamson_-_2021-05-14_17.46.05_-_W05-FZS1\20210422_062400_136.85.wav,American Goldfinch,Spinus tristis,0,3,0.9064245820045471
D:/uwin_sounds/split_audio\WIDE\Jacque_Williamson_-_2021-05-14_17.46.05_-_W05-FZS1\20210422_062400_142.05.wav,American Goldfinch,Spinus tristis,0,2,0.6945855021476746
D:/uwin_sounds/split_audio\WIDE\Jacque_Williamson_-_2021-05-14_17.46.05_-_W05-FZS1\20210422_062400_148.35.wav,American Goldfinch,Spinus tristis,0,3,0.8908229470252991
D:/uwin_sounds/split_audio\WIDE\Jacque_Williamson_-_2021-05-14_17.46.05_-_W05-FZS1\20210422_062400_15.350000000000001.wav,Northern Rough-winged Swallow,Stelgidopteryx serripennis,3,5,0.7373306751251221
D:/uwin_sounds/split_audio\WIDE\Jacque_Williamson_-_2021-05-14_17.46.05_-_W05-FZS1\20210422_062400_155.95.wav,American Goldfinch,Spinus tristis,3,5,0.5780872702598572
D:/uwin_sounds/split_audio\WIDE\Jacque_Williamson_-_2021-05-14_17.46.05_-_W05-FZS1\20210422_062400_193.75.wav,White-throated Sparrow,Zonotrichia albicollis,6,8,0.2957157790660858
D:/uwin_sounds/split_audio\WIDE\Jacque_Williamson_-_2021-05-14_17.46.05_-_W05-FZS1\20210422_062400_20.950000000000003.wav,American Robin,Turdus migratorius,0,3,0.30560415983200073
D:/uwin_sounds/split_audio\WIDE\Jacque_Williamson_-_2021-05-14_17.46.05_-_W05-FZS1\20210422_062400_228.65.wav,American Goldfinch,Spinus tristis,3,6,0.7734984159469604
D:/uwin_sounds/split_audio\WIDE\Jacque_Williamson_-_2021-05-14_17.46.05_-_W05-FZS1\20210422_062400_240.65.wav,Carolina Chickadee,Poecile carolinensis,3,6,0.2671099007129669
D:/uwin_sounds/split_audio\WIDE\Jacque_Williamson_-_2021-05-14_17.46.05_-_W05-FZS1\20210422_062400_248.65.wav,Carolina Chickadee,Poecile carolinensis,0,3,0.29005298018455505
D:/uwin_sounds/split_audio\WIDE\Jacque_Williamson_-_2021-05-14_17.46.05_-_W05-FZS1\20210422_062400_25.650000000000002.wav,American Robin,Turdus migratorius,0,3,0.46434396505355835
