path,common_name,scientific_name,start_time,end_time,confidence
D:/uwin_sounds/split_audio\SEWA\Katie_Remine_-_FRD1_AP21_AM\20210421_061700_111.45.wav,Dark-eyed Junco,Junco hyemalis,0,3,0.8675830960273743
D:/uwin_sounds/split_audio\SEWA\Katie_Remine_-_FRD1_AP21_AM\20210421_061700_116.35000000000001.wav,Dark-eyed Junco,Junco hyemalis,0,3,0.7472823858261108
D:/uwin_sounds/split_audio\SEWA\Katie_Remine_-_FRD1_AP21_AM\20210421_061700_120.25.wav,Dark-eyed Junco,Junco hyemalis,0,3,0.921998918056488
D:/uwin_sounds/split_audio\SEWA\Katie_Remine_-_FRD1_AP21_AM\20210421_061700_124.05.wav,Dark-eyed Junco,Junco hyemalis,0,3,0.985538125038147
D:/uwin_sounds/split_audio\SEWA\Katie_Remine_-_FRD1_AP21_AM\20210421_061700_13.25.wav,Dark-eyed Junco,Junco hyemalis,0,3,0.9635875821113586
D:/uwin_sounds/split_audio\SEWA\Katie_Remine_-_FRD1_AP21_AM\20210421_061700_131.85.wav,Dark-eyed Junco,Junco hyemalis,0,3,0.9243040084838867
D:/uwin_sounds/split_audio\SEWA\Katie_Remine_-_FRD1_AP21_AM\20210421_061700_136.75.wav,Dark-eyed Junco,Junco hyemalis,0,3,0.9379687309265137
D:/uwin_sounds/split_audio\SEWA\Katie_Remine_-_FRD1_AP21_AM\20210421_061700_141.75.wav,Dark-eyed Junco,Junco hyemalis,0,2,0.9325593113899231
D:/uwin_sounds/split_audio\SEWA\Katie_Remine_-_FRD1_AP21_AM\20210421_061700_144.65.wav,Dark-eyed Junco,Junco hyemalis,0,3,0.6053611636161804
D:/uwin_sounds/split_audio\SEWA\Katie_Remine_-_FRD1_AP21_AM\20210421_061700_148.85.wav,Dark-eyed Junco,Junco hyemalis,0,3,0.6850440502166748
D:/uwin_sounds/split_audio\SEWA\Katie_Remine_-_FRD1_AP21_AM\20210421_061700_154.65.wav,Dark-eyed Junco,Junco hyemalis,0,3,0.893416166305542
D:/uwin_sounds/split_audio\SEWA\Katie_Remine_-_FRD1_AP21_AM\20210421_061700_158.25.wav,American Robin,Turdus migratorius,0,3,0.8813496828079224
D:/uwin_sounds/split_audio\SEWA\Katie_Remine_-_FRD1_AP21_AM\20210421_061700_166.65.wav,Dark-eyed Junco,Junco hyemalis,0,3,0.8694124817848206
D:/uwin_sounds/split_audio\SEWA\Katie_Remine_-_FRD1_AP21_AM\20210421_061700_171.15.wav,American Robin,Turdus migratorius,0,3,0.6687795519828796
D:/uwin_sounds/split_audio\SEWA\Katie_Remine_-_FRD1_AP21_AM\20210421_061700_175.45.wav,Dark-eyed Junco,Junco hyemalis,0,3,0.6294013261795044
D:/uwin_sounds/split_audio\SEWA\Katie_Remine_-_FRD1_AP21_AM\20210421_061700_179.05.wav,Dark-eyed Junco,Junco hyemalis,3,6,0.7255908846855164
D:/uwin_sounds/split_audio\SEWA\Katie_Remine_-_FRD1_AP21_AM\20210421_061700_186.35.wav,Dark-eyed Junco,Junco hyemalis,0,3,0.33372005820274353
D:/uwin_sounds/split_audio\SEWA\Katie_Remine_-_FRD1_AP21_AM\20210421_061700_190.65.wav,Dark-eyed Junco,Junco hyemalis,0,3,0.8106069564819336
D:/uwin_sounds/split_audio\SEWA\Katie_Remine_-_FRD1_AP21_AM\20210421_061700_196.55.wav,Dark-eyed Junco,Junco hyemalis,0,2,0.7639720439910889
D:/uwin_sounds/split_audio\SEWA\Katie_Remine_-_FRD1_AP21_AM\20210421_061700_198.85.wav,Dark-eyed Junco,Junco hyemalis,3,6,0.9255772233009338
D:/uwin_sounds/split_audio\SEWA\Katie_Remine_-_FRD1_AP21_AM\20210421_061700_20.35.wav,American Robin,Turdus migratorius,0,2,0.8761100172996521
D:/uwin_sounds/split_audio\SEWA\Katie_Remine_-_FRD1_AP21_AM\20210421_061700_206.95000000000002.wav,Dark-eyed Junco,Junco hyemalis,0,3,0.9025744199752808
D:/uwin_sounds/split_audio\SEWA\Katie_Remine_-_FRD1_AP21_AM\20210421_061700_211.95000000000002.wav,Dark-eyed Junco,Junco hyemalis,0,1,0.9166174530982971
D:/uwin_sounds/split_audio\SEWA\Katie_Remine_-_FRD1_AP21_AM\20210421_061700_213.75.wav,Dark-eyed Junco,Junco hyemalis,3,6,0.8430261015892029
D:/uwin_sounds/split_audio\SEWA\Katie_Remine_-_FRD1_AP21_AM\20210421_061700_23.25.wav,Dark-eyed Junco,Junco hyemalis,3,6,0.8968033790588379
D:/uwin_sounds/split_audio\SEWA\Katie_Remine_-_FRD1_AP21_AM\20210421_061700_261.95.wav,Dark-eyed Junco,Junco hyemalis,0,2,0.2867385149002075
