path,common_name,scientific_name,start_time,end_time,confidence
D:/uwin_sounds/split_audio/output\PHAZ\Jesse_-_09_PHAZ_V16\20210424_052500_283.45\20210424_052500_283.45.wav,Lucy's Warbler,Leiothlypis luciae,3,6,0.6640123724937439
D:/uwin_sounds/split_audio/output\PHAZ\Jesse_-_09_PHAZ_V16\20210424_052500_290.65\20210424_052500_290.65.wav,Mourning Dove,Zenaida macroura,0,3,0.9848158359527588
D:/uwin_sounds/split_audio/output\PHAZ\Jesse_-_09_PHAZ_V16\20210424_052500_294.65\20210424_052500_294.65.wav,Lucy's Warbler,Leiothlypis luciae,0,3,0.9606354832649231
D:/uwin_sounds/split_audio/output\PHAZ\Jesse_-_09_PHAZ_V16\20210424_052500_294.65\20210424_052500_294.65.wav,Lucy's Warbler,Leiothlypis luciae,3,5,0.9908403754234314
D:/uwin_sounds/split_audio/output\PHAZ\Jesse_-_09_PHAZ_V16\20210424_052500_3.8500000000000005\20210424_052500_3.8500000000000005.wav,Lucy's Warbler,Leiothlypis luciae,0,3,0.9882877469062805
D:/uwin_sounds/split_audio/output\PHAZ\Jesse_-_09_PHAZ_V16\20210424_052500_30.55\20210424_052500_30.55.wav,Lucy's Warbler,Leiothlypis luciae,0,3,0.9280104041099548
D:/uwin_sounds/split_audio/output\PHAZ\Jesse_-_09_PHAZ_V16\20210424_052500_34.95\20210424_052500_34.95.wav,Lucy's Warbler,Leiothlypis luciae,0,3,0.9860453009605408
D:/uwin_sounds/split_audio/output\PHAZ\Jesse_-_09_PHAZ_V16\20210424_052500_34.95\20210424_052500_34.95.wav,Abert's Towhee,Melozone aberti,3,4,0.9370778799057007
D:/uwin_sounds/split_audio/output\PHAZ\Jesse_-_09_PHAZ_V16\20210424_052500_39.75\20210424_052500_39.75.wav,Lucy's Warbler,Leiothlypis luciae,0,3,0.9959931373596191
D:/uwin_sounds/split_audio/output\PHAZ\Jesse_-_09_PHAZ_V16\20210424_052500_39.75\20210424_052500_39.75.wav,Mourning Dove,Zenaida macroura,3,5,0.9662785530090332
D:/uwin_sounds/split_audio/output\PHAZ\Jesse_-_09_PHAZ_V16\20210424_052500_44.75\20210424_052500_44.75.wav,Lucy's Warbler,Leiothlypis luciae,0,3,0.9882287979125977
D:/uwin_sounds/split_audio/output\PHAZ\Jesse_-_09_PHAZ_V16\20210424_052500_48.25\20210424_052500_48.25.wav,Lucy's Warbler,Leiothlypis luciae,0,3,0.9901853799819946
D:/uwin_sounds/split_audio/output\PHAZ\Jesse_-_09_PHAZ_V16\20210424_052500_48.25\20210424_052500_48.25.wav,Mourning Dove,Zenaida macroura,3,5,0.9765933752059937
D:/uwin_sounds/split_audio/output\PHAZ\Jesse_-_09_PHAZ_V16\20210424_052500_54.05\20210424_052500_54.05.wav,Lucy's Warbler,Leiothlypis luciae,0,3,0.9864932894706726
D:/uwin_sounds/split_audio/output\PHAZ\Jesse_-_09_PHAZ_V16\20210424_052500_54.05\20210424_052500_54.05.wav,Lucy's Warbler,Leiothlypis luciae,3,5,0.9974937438964844
D:/uwin_sounds/split_audio/output\PHAZ\Jesse_-_09_PHAZ_V16\20210424_052500_59.65\20210424_052500_59.65.wav,Lucy's Warbler,Leiothlypis luciae,0,3,0.9970954656600952
D:/uwin_sounds/split_audio/output\PHAZ\Jesse_-_09_PHAZ_V16\20210424_052500_59.65\20210424_052500_59.65.wav,Lucy's Warbler,Leiothlypis luciae,3,5,0.994617760181427
D:/uwin_sounds/split_audio/output\PHAZ\Jesse_-_09_PHAZ_V16\20210424_052500_65.15\20210424_052500_65.15.wav,Lucy's Warbler,Leiothlypis luciae,0,3,0.999153733253479
D:/uwin_sounds/split_audio/output\PHAZ\Jesse_-_09_PHAZ_V16\20210424_052500_65.15\20210424_052500_65.15.wav,Lucy's Warbler,Leiothlypis luciae,3,6,0.9976564645767212
D:/uwin_sounds/split_audio/output\PHAZ\Jesse_-_09_PHAZ_V16\20210424_052500_72.05\20210424_052500_72.05.wav,Lucy's Warbler,Leiothlypis luciae,0,3,0.9609703421592712
D:/uwin_sounds/split_audio/output\PHAZ\Jesse_-_09_PHAZ_V16\20210424_052500_76.05\20210424_052500_76.05.wav,Lucy's Warbler,Leiothlypis luciae,0,3,0.9930723309516907
D:/uwin_sounds/split_audio/output\PHAZ\Jesse_-_09_PHAZ_V16\20210424_052500_76.05\20210424_052500_76.05.wav,Lucy's Warbler,Leiothlypis luciae,3,5,0.9595966935157776
D:/uwin_sounds/split_audio/output\PHAZ\Jesse_-_09_PHAZ_V16\20210424_052500_8.25\20210424_052500_8.25.wav,Mourning Dove,Zenaida macroura,0,3,0.9840569496154785
D:/uwin_sounds/split_audio/output\PHAZ\Jesse_-_09_PHAZ_V16\20210424_052500_8.25\20210424_052500_8.25.wav,Lucy's Warbler,Leiothlypis luciae,3,6,0.9945645332336426
D:/uwin_sounds/split_audio/output\PHAZ\Jesse_-_09_PHAZ_V16\20210424_052500_8.25\20210424_052500_8.25.wav,Lucy's Warbler,Leiothlypis luciae,6,8,0.9914746284484863
D:/uwin_sounds/split_audio/output\PHAZ\Jesse_-_09_PHAZ_V16\20210424_052500_81.15\20210424_052500_81.15.wav,Lucy's Warbler,Leiothlypis luciae,0,3,0.9547824859619141
D:/uwin_sounds/split_audio/output\PHAZ\Jesse_-_09_PHAZ_V16\20210424_052500_84.25\20210424_052500_84.25.wav,Mourning Dove,Zenaida macroura,0,3,0.897210419178009
D:/uwin_sounds/split_audio/output\PHAZ\Jesse_-_09_PHAZ_V16\20210424_052500_88.45\20210424_052500_88.45.wav,Lucy's Warbler,Leiothlypis luciae,0,3,0.7415574789047241
D:/uwin_sounds/split_audio/output\PHAZ\Jesse_-_09_PHAZ_V16\20210424_052500_88.45\20210424_052500_88.45.wav,Lucy's Warbler,Leiothlypis luciae,3,6,0.9663181900978088
D:/uwin_sounds/split_audio/output\PHAZ\Jesse_-_09_PHAZ_V16\20210424_052500_94.95\20210424_052500_94.95.wav,Lucy's Warbler,Leiothlypis luciae,0,3,0.9869798421859741
D:/uwin_sounds/split_audio/output\PHAZ\Jesse_-_09_PHAZ_V16\20210424_052500_94.95\20210424_052500_94.95.wav,Mourning Dove,Zenaida macroura,3,5,0.9547979831695557
D:/uwin_sounds/split_audio/output\PHAZ\Jesse_-_09_PHAZ_V16\20210425_052500_0\20210425_052500_0.wav,Lucy's Warbler,Leiothlypis luciae,3,6,0.9712247252464294
D:/uwin_sounds/split_audio/output\PHAZ\Jesse_-_09_PHAZ_V16\20210425_052500_10.550000000000002\20210425_052500_10.550000000000002.wav,Lucy's Warbler,Leiothlypis luciae,0,3,0.7064088582992554
